NRO	ID	PVM	TUOTE	HINTA
12651	ASIAKAS_1645	15.1.2014	B	25
476	ASIAKAS_50	16.1.2014	C	50
552	ASIAKAS_58	16.1.2014	C	50
553	ASIAKAS_58	16.1.2014	C	50
909	ASIAKAS_96	16.1.2014	C	50
975	ASIAKAS_103	16.1.2014	A	10
2094	ASIAKAS_220	16.1.2014	C	50
2153	ASIAKAS_226	16.1.2014	B	25
2425	ASIAKAS_255	16.1.2014	B	25
2426	ASIAKAS_255	16.1.2014	A	10
2483	ASIAKAS_261	16.1.2014	A	10
3877	ASIAKAS_408	16.1.2014	A	10
4246	ASIAKAS_446	16.1.2014	B	25
5331	ASIAKAS_557	16.1.2014	A	10
5556	ASIAKAS_579	16.1.2014	A	10
5852	ASIAKAS_610	16.1.2014	A	10
5975	ASIAKAS_623	16.1.2014	A	10
5996	ASIAKAS_625	16.1.2014	B	25
6624	ASIAKAS_690	16.1.2014	C	50
6625	ASIAKAS_690	16.1.2014	A	10
6644	ASIAKAS_692	16.1.2014	B	25
6683	ASIAKAS_696	16.1.2014	C	50
6684	ASIAKAS_696	16.1.2014	C	50
6896	ASIAKAS_718	16.1.2014	C	50
8298	ASIAKAS_865	16.1.2014	A	10
8394	ASIAKAS_875	16.1.2014	B	25
8403	ASIAKAS_876	16.1.2014	A	10
8524	ASIAKAS_888	16.1.2014	A	10
8999	ASIAKAS_937	16.1.2014	B	25
9231	ASIAKAS_961	16.1.2014	B	25
9308	ASIAKAS_969	16.1.2014	B	25
9555	ASIAKAS_994	16.1.2014	C	50
9865	ASIAKAS_1035	16.1.2014	D	70
10387	ASIAKAS_1114	16.1.2014	C	50
10954	ASIAKAS_1202	16.1.2014	D	70
11371	ASIAKAS_1279	16.1.2014	E	100
11421	ASIAKAS_1293	16.1.2014	D	70
12234	ASIAKAS_1524	16.1.2014	B	25
60	ASIAKAS_7	17.1.2014	C	50
1194	ASIAKAS_126	17.1.2014	C	50
1436	ASIAKAS_151	17.1.2014	B	25
2408	ASIAKAS_253	17.1.2014	B	25
2514	ASIAKAS_264	17.1.2014	A	10
3131	ASIAKAS_330	17.1.2014	C	50
3712	ASIAKAS_391	17.1.2014	C	50
3743	ASIAKAS_394	17.1.2014	B	25
3993	ASIAKAS_420	17.1.2014	A	10
4093	ASIAKAS_430	17.1.2014	B	25
4267	ASIAKAS_448	17.1.2014	A	10
4355	ASIAKAS_457	17.1.2014	A	10
4684	ASIAKAS_491	17.1.2014	C	50
5042	ASIAKAS_527	17.1.2014	B	NA
5383	ASIAKAS_562	17.1.2014	C	50
6006	ASIAKAS_626	17.1.2014	A	10
6633	ASIAKAS_691	17.1.2014	A	10
6897	ASIAKAS_718	17.1.2014	C	50
7163	ASIAKAS_745	17.1.2014	A	10
7164	ASIAKAS_745	17.1.2014	A	10
7191	ASIAKAS_748	17.1.2014	B	25
7227	ASIAKAS_752	17.1.2014	A	10
7413	ASIAKAS_772	17.1.2014	A	10
7711	ASIAKAS_803	17.1.2014	C	50
8786	ASIAKAS_915	17.1.2014	C	50
8871	ASIAKAS_924	17.1.2014	B	25
9289	ASIAKAS_967	17.1.2014	A	10
9407	ASIAKAS_979	17.1.2014	B	25
9655	ASIAKAS_1005	17.1.2014	D	70
10149	ASIAKAS_1078	17.1.2014	D	70
10202	ASIAKAS_1086	17.1.2014	D	70
10827	ASIAKAS_1183	17.1.2014	D	70
11279	ASIAKAS_1254	17.1.2014	D	70
11416	ASIAKAS_1292	17.1.2014	D	70
11623	ASIAKAS_1349	17.1.2014	D	70
11888	ASIAKAS_1424	17.1.2014	E	100
11986	ASIAKAS_1453	17.1.2014	E	100
12373	ASIAKAS_1565	17.1.2014	E	100
12378	ASIAKAS_1566	17.1.2014	C	50
12426	ASIAKAS_1580	17.1.2014	B	25
12531	ASIAKAS_1609	17.1.2014	C	50
809	ASIAKAS_85	18.1.2014	B	25
902	ASIAKAS_95	18.1.2014	C	50
1165	ASIAKAS_123	18.1.2014	C	50
1647	ASIAKAS_173	18.1.2014	B	25
1883	ASIAKAS_198	18.1.2014	A	10
1942	ASIAKAS_204	18.1.2014	C	50
2245	ASIAKAS_236	18.1.2014	A	10
4475	ASIAKAS_469	18.1.2014	C	50
6169	ASIAKAS_643	18.1.2014	C	50
6539	ASIAKAS_681	18.1.2014	B	25
6614	ASIAKAS_689	18.1.2014	C	50
6986	ASIAKAS_727	18.1.2014	A	10
7183	ASIAKAS_747	18.1.2014	B	25
7406	ASIAKAS_771	18.1.2014	A	10
7573	ASIAKAS_788	18.1.2014	B	25
8146	ASIAKAS_849	18.1.2014	A	10
8758	ASIAKAS_912	18.1.2014	C	50
8952	ASIAKAS_932	18.1.2014	B	25
9514	ASIAKAS_990	18.1.2014	A	10
11488	ASIAKAS_1313	18.1.2014	D	70
11684	ASIAKAS_1367	18.1.2014	E	100
12550	ASIAKAS_1614	18.1.2014	A	10
12818	ASIAKAS_1693	18.1.2014	C	50
12821	ASIAKAS_1694	18.1.2014	E	100
106	ASIAKAS_12	19.1.2014	A	10
137	ASIAKAS_15	19.1.2014	C	50
1724	ASIAKAS_181	19.1.2014	A	10
2025	ASIAKAS_213	19.1.2014	C	50
2326	ASIAKAS_244	19.1.2014	C	50
2381	ASIAKAS_250	19.1.2014	C	50
3023	ASIAKAS_319	19.1.2014	C	50
3186	ASIAKAS_336	19.1.2014	C	50
3703	ASIAKAS_390	19.1.2014	C	50
4111	ASIAKAS_432	19.1.2014	A	10
4170	ASIAKAS_438	19.1.2014	B	25
4375	ASIAKAS_459	19.1.2014	A	10
4493	ASIAKAS_471	19.1.2014	C	50
4530	ASIAKAS_475	19.1.2014	C	50
4775	ASIAKAS_500	19.1.2014	B	25
5129	ASIAKAS_536	19.1.2014	C	50
5362	ASIAKAS_560	19.1.2014	C	50
5564	ASIAKAS_580	19.1.2014	C	50
5712	ASIAKAS_596	19.1.2014	A	10
6713	ASIAKAS_699	19.1.2014	A	10
6908	ASIAKAS_719	19.1.2014	C	50
6926	ASIAKAS_721	19.1.2014	C	50
6946	ASIAKAS_723	19.1.2014	B	25
7927	ASIAKAS_826	19.1.2014	C	50
8082	ASIAKAS_842	19.1.2014	A	10
8136	ASIAKAS_848	19.1.2014	B	25
8630	ASIAKAS_899	19.1.2014	A	10
8872	ASIAKAS_924	19.1.2014	A	10
9682	ASIAKAS_1009	19.1.2014	C	50
9740	ASIAKAS_1017	19.1.2014	C	50
10013	ASIAKAS_1057	19.1.2014	C	50
10079	ASIAKAS_1067	19.1.2014	D	70
10567	ASIAKAS_1142	19.1.2014	D	70
10632	ASIAKAS_1152	19.1.2014	C	50
10684	ASIAKAS_1160	19.1.2014	C	50
11000	ASIAKAS_1210	19.1.2014	C	50
11023	ASIAKAS_1213	19.1.2014	D	70
11763	ASIAKAS_1391	19.1.2014	E	100
11983	ASIAKAS_1452	19.1.2014	D	70
12647	ASIAKAS_1644	19.1.2014	A	10
12773	ASIAKAS_1680	19.1.2014	E	100
771	ASIAKAS_81	20.1.2014	C	50
837	ASIAKAS_88	20.1.2014	A	10
1060	ASIAKAS_112	20.1.2014	A	10
1176	ASIAKAS_124	20.1.2014	A	10
1884	ASIAKAS_198	20.1.2014	A	10
1990	ASIAKAS_209	20.1.2014	B	25
2142	ASIAKAS_225	20.1.2014	A	10
2882	ASIAKAS_303	20.1.2014	C	50
2945	ASIAKAS_310	20.1.2014	A	10
3091	ASIAKAS_326	20.1.2014	B	25
3645	ASIAKAS_384	20.1.2014	B	25
4094	ASIAKAS_430	20.1.2014	C	50
4247	ASIAKAS_446	20.1.2014	A	10
4557	ASIAKAS_478	20.1.2014	B	25
4754	ASIAKAS_498	20.1.2014	C	50
5054	ASIAKAS_528	20.1.2014	A	NA
5372	ASIAKAS_561	20.1.2014	A	10
8021	ASIAKAS_836	20.1.2014	A	10
8032	ASIAKAS_837	20.1.2014	B	25
8251	ASIAKAS_860	20.1.2014	B	25
8534	ASIAKAS_889	20.1.2014	A	10
8610	ASIAKAS_897	20.1.2014	B	25
8724	ASIAKAS_909	20.1.2014	C	50
9439	ASIAKAS_982	20.1.2014	C	50
9807	ASIAKAS_1027	20.1.2014	D	70
9844	ASIAKAS_1032	20.1.2014	D	70
9873	ASIAKAS_1036	20.1.2014	C	50
10177	ASIAKAS_1082	20.1.2014	D	70
10669	ASIAKAS_1158	20.1.2014	D	70
10778	ASIAKAS_1176	20.1.2014	C	50
11099	ASIAKAS_1225	20.1.2014	D	70
12264	ASIAKAS_1532	20.1.2014	A	10
12414	ASIAKAS_1576	20.1.2014	C	50
12535	ASIAKAS_1610	20.1.2014	A	10
12614	ASIAKAS_1633	20.1.2014	A	10
12618	ASIAKAS_1634	20.1.2014	C	50
1340	ASIAKAS_141	21.1.2014	C	50
2257	ASIAKAS_237	21.1.2014	C	50
3684	ASIAKAS_388	21.1.2014	C	50
3788	ASIAKAS_399	21.1.2014	C	50
3820	ASIAKAS_402	21.1.2014	C	50
3918	ASIAKAS_412	21.1.2014	A	10
4053	ASIAKAS_426	21.1.2014	A	10
4695	ASIAKAS_492	21.1.2014	C	50
4867	ASIAKAS_509	21.1.2014	B	25
6207	ASIAKAS_647	21.1.2014	B	25
6457	ASIAKAS_673	21.1.2014	B	25
6996	ASIAKAS_728	21.1.2014	B	25
7445	ASIAKAS_775	21.1.2014	A	10
7454	ASIAKAS_776	21.1.2014	B	25
7503	ASIAKAS_781	21.1.2014	C	50
7976	ASIAKAS_831	21.1.2014	C	50
7996	ASIAKAS_833	21.1.2014	A	10
8451	ASIAKAS_881	21.1.2014	B	25
8767	ASIAKAS_913	21.1.2014	C	50
9534	ASIAKAS_992	21.1.2014	B	25
10096	ASIAKAS_1070	21.1.2014	C	50
10657	ASIAKAS_1156	21.1.2014	D	70
10814	ASIAKAS_1181	21.1.2014	C	50
10935	ASIAKAS_1199	21.1.2014	D	70
11789	ASIAKAS_1397	21.1.2014	E	100
11911	ASIAKAS_1430	21.1.2014	D	70
12397	ASIAKAS_1571	21.1.2014	E	100
114	ASIAKAS_13	22.1.2014	B	25
199	ASIAKAS_22	22.1.2014	A	10
846	ASIAKAS_89	22.1.2014	B	25
965	ASIAKAS_102	22.1.2014	A	10
1185	ASIAKAS_125	22.1.2014	B	25
1322	ASIAKAS_139	22.1.2014	C	50
1789	ASIAKAS_188	22.1.2014	A	10
2104	ASIAKAS_221	22.1.2014	C	50
2315	ASIAKAS_243	22.1.2014	B	25
2390	ASIAKAS_251	22.1.2014	A	10
2409	ASIAKAS_253	22.1.2014	C	50
2641	ASIAKAS_277	22.1.2014	B	25
4022	ASIAKAS_423	22.1.2014	B	25
4101	ASIAKAS_431	22.1.2014	B	25
4171	ASIAKAS_438	22.1.2014	B	25
4437	ASIAKAS_465	22.1.2014	A	10
4736	ASIAKAS_496	22.1.2014	A	10
4938	ASIAKAS_516	22.1.2014	A	10
5595	ASIAKAS_583	22.1.2014	B	25
5843	ASIAKAS_609	22.1.2014	C	50
6672	ASIAKAS_695	22.1.2014	B	25
8015	ASIAKAS_835	22.1.2014	B	25
8593	ASIAKAS_895	22.1.2014	A	10
9281	ASIAKAS_966	22.1.2014	B	25
10014	ASIAKAS_1057	22.1.2014	C	50
10107	ASIAKAS_1072	22.1.2014	C	50
10336	ASIAKAS_1106	22.1.2014	C	50
10744	ASIAKAS_1170	22.1.2014	D	70
11323	ASIAKAS_1266	22.1.2014	D	70
11339	ASIAKAS_1271	22.1.2014	D	70
11482	ASIAKAS_1311	22.1.2014	E	100
12267	ASIAKAS_1533	22.1.2014	D	70
12444	ASIAKAS_1585	22.1.2014	C	50
12762	ASIAKAS_1677	22.1.2014	D	70
929	ASIAKAS_98	23.1.2014	A	10
1137	ASIAKAS_120	23.1.2014	B	25
2008	ASIAKAS_211	23.1.2014	B	25
2095	ASIAKAS_220	23.1.2014	C	50
2237	ASIAKAS_235	23.1.2014	A	10
2443	ASIAKAS_257	23.1.2014	A	10
2515	ASIAKAS_264	23.1.2014	A	10
3292	ASIAKAS_347	23.1.2014	C	50
3462	ASIAKAS_364	23.1.2014	B	25
4703	ASIAKAS_493	23.1.2014	B	25
5103	ASIAKAS_533	23.1.2014	C	50
5622	ASIAKAS_586	23.1.2014	B	25
6634	ASIAKAS_691	23.1.2014	C	50
6645	ASIAKAS_692	23.1.2014	C	50
6966	ASIAKAS_725	23.1.2014	A	10
6987	ASIAKAS_727	23.1.2014	A	10
7599	ASIAKAS_791	23.1.2014	B	25
7739	ASIAKAS_806	23.1.2014	C	50
8213	ASIAKAS_856	23.1.2014	B	25
8649	ASIAKAS_901	23.1.2014	C	50
8834	ASIAKAS_920	23.1.2014	B	25
9585	ASIAKAS_997	23.1.2014	A	10
10108	ASIAKAS_1072	23.1.2014	D	70
10265	ASIAKAS_1095	23.1.2014	C	50
10645	ASIAKAS_1154	23.1.2014	C	50
11358	ASIAKAS_1276	23.1.2014	E	100
11567	ASIAKAS_1332	23.1.2014	D	70
11724	ASIAKAS_1379	23.1.2014	E	100
12071	ASIAKAS_1476	23.1.2014	D	70
12362	ASIAKAS_1561	23.1.2014	D	70
12551	ASIAKAS_1614	23.1.2014	B	25
12562	ASIAKAS_1617	23.1.2014	B	25
12716	ASIAKAS_1665	23.1.2014	B	25
183	ASIAKAS_20	24.1.2014	C	50
855	ASIAKAS_90	24.1.2014	B	25
1138	ASIAKAS_120	24.1.2014	B	25
1687	ASIAKAS_177	24.1.2014	C	50
2304	ASIAKAS_242	24.1.2014	C	50
2336	ASIAKAS_245	24.1.2014	B	25
2739	ASIAKAS_288	24.1.2014	A	10
2999	ASIAKAS_316	24.1.2014	A	10
3829	ASIAKAS_403	24.1.2014	A	10
3919	ASIAKAS_412	24.1.2014	A	10
4023	ASIAKAS_423	24.1.2014	B	25
4276	ASIAKAS_449	24.1.2014	A	10
4606	ASIAKAS_483	24.1.2014	C	50
5072	ASIAKAS_530	24.1.2014	B	NA
5275	ASIAKAS_551	24.1.2014	C	50
5596	ASIAKAS_583	24.1.2014	B	25
6198	ASIAKAS_646	24.1.2014	C	50
6694	ASIAKAS_697	24.1.2014	A	10
7218	ASIAKAS_751	24.1.2014	B	25
7291	ASIAKAS_759	24.1.2014	B	25
7513	ASIAKAS_782	24.1.2014	C	50
7542	ASIAKAS_785	24.1.2014	C	50
7658	ASIAKAS_797	24.1.2014	A	10
7967	ASIAKAS_830	24.1.2014	A	10
8059	ASIAKAS_840	24.1.2014	C	50
8125	ASIAKAS_847	24.1.2014	C	50
8330	ASIAKAS_868	24.1.2014	A	10
8631	ASIAKAS_899	24.1.2014	A	10
8658	ASIAKAS_902	24.1.2014	A	10
8953	ASIAKAS_932	24.1.2014	C	50
8961	ASIAKAS_933	24.1.2014	C	50
9200	ASIAKAS_958	24.1.2014	B	25
9211	ASIAKAS_959	24.1.2014	A	10
9773	ASIAKAS_1022	24.1.2014	C	50
10638	ASIAKAS_1153	24.1.2014	D	70
11066	ASIAKAS_1220	24.1.2014	C	50
11374	ASIAKAS_1280	24.1.2014	D	70
11432	ASIAKAS_1296	24.1.2014	D	70
11514	ASIAKAS_1319	24.1.2014	E	100
11614	ASIAKAS_1346	24.1.2014	E	100
847	ASIAKAS_89	25.1.2014	A	10
1524	ASIAKAS_160	25.1.2014	A	10
2085	ASIAKAS_219	25.1.2014	A	10
2218	ASIAKAS_233	25.1.2014	C	50
2657	ASIAKAS_279	25.1.2014	C	50
2873	ASIAKAS_302	25.1.2014	A	10
2962	ASIAKAS_312	25.1.2014	C	50
3052	ASIAKAS_322	25.1.2014	B	25
3381	ASIAKAS_356	25.1.2014	A	10
3382	ASIAKAS_356	25.1.2014	B	25
4183	ASIAKAS_439	25.1.2014	C	50
4704	ASIAKAS_493	25.1.2014	C	50
4785	ASIAKAS_501	25.1.2014	B	25
5012	ASIAKAS_524	25.1.2014	C	NA
6219	ASIAKAS_648	25.1.2014	C	50
6287	ASIAKAS_655	25.1.2014	A	10
6408	ASIAKAS_668	25.1.2014	B	25
6673	ASIAKAS_695	25.1.2014	B	25
6801	ASIAKAS_708	25.1.2014	C	50
7043	ASIAKAS_733	25.1.2014	A	10
7208	ASIAKAS_750	25.1.2014	B	25
7446	ASIAKAS_775	25.1.2014	C	50
7647	ASIAKAS_796	25.1.2014	B	25
7675	ASIAKAS_799	25.1.2014	A	10
7838	ASIAKAS_816	25.1.2014	C	50
7863	ASIAKAS_819	25.1.2014	A	10
8050	ASIAKAS_839	25.1.2014	C	50
8504	ASIAKAS_886	25.1.2014	A	10
10425	ASIAKAS_1120	25.1.2014	D	70
10488	ASIAKAS_1130	25.1.2014	D	70
10670	ASIAKAS_1158	25.1.2014	C	50
11007	ASIAKAS_1211	25.1.2014	D	70
11042	ASIAKAS_1216	25.1.2014	C	50
11250	ASIAKAS_1248	25.1.2014	D	70
11405	ASIAKAS_1289	25.1.2014	D	70
11502	ASIAKAS_1316	25.1.2014	E	100
11730	ASIAKAS_1381	25.1.2014	D	70
12654	ASIAKAS_1646	25.1.2014	C	50
12707	ASIAKAS_1662	25.1.2014	E	100
126	ASIAKAS_14	26.1.2014	B	25
218	ASIAKAS_24	26.1.2014	B	25
258	ASIAKAS_28	26.1.2014	C	50
397	ASIAKAS_42	26.1.2014	A	10
891	ASIAKAS_94	26.1.2014	C	50
995	ASIAKAS_105	26.1.2014	B	25
1120	ASIAKAS_118	26.1.2014	C	50
1379	ASIAKAS_145	26.1.2014	C	50
1477	ASIAKAS_155	26.1.2014	B	25
1592	ASIAKAS_167	26.1.2014	C	50
1891	ASIAKAS_199	26.1.2014	A	10
1902	ASIAKAS_200	26.1.2014	B	25
2266	ASIAKAS_238	26.1.2014	A	10
2534	ASIAKAS_266	26.1.2014	B	25
2554	ASIAKAS_268	26.1.2014	A	10
2946	ASIAKAS_310	26.1.2014	B	25
3149	ASIAKAS_332	26.1.2014	B	25
3353	ASIAKAS_353	26.1.2014	A	10
3498	ASIAKAS_368	26.1.2014	C	50
3526	ASIAKAS_371	26.1.2014	C	50
3920	ASIAKAS_412	26.1.2014	A	10
4172	ASIAKAS_438	26.1.2014	B	25
4296	ASIAKAS_451	26.1.2014	A	10
4346	ASIAKAS_456	26.1.2014	B	25
5705	ASIAKAS_595	26.1.2014	C	50
5713	ASIAKAS_596	26.1.2014	B	25
5968	ASIAKAS_622	26.1.2014	C	50
6133	ASIAKAS_639	26.1.2014	A	10
6859	ASIAKAS_714	26.1.2014	A	10
7074	ASIAKAS_736	26.1.2014	C	50
7198	ASIAKAS_749	26.1.2014	B	25
8004	ASIAKAS_834	26.1.2014	B	25
8376	ASIAKAS_873	26.1.2014	C	50
9103	ASIAKAS_948	26.1.2014	B	25
9290	ASIAKAS_967	26.1.2014	C	50
9368	ASIAKAS_975	26.1.2014	C	50
9814	ASIAKAS_1028	26.1.2014	C	50
10447	ASIAKAS_1123	26.1.2014	C	50
10854	ASIAKAS_1187	26.1.2014	D	70
10873	ASIAKAS_1190	26.1.2014	C	50
11166	ASIAKAS_1235	26.1.2014	D	70
11295	ASIAKAS_1258	26.1.2014	D	70
11422	ASIAKAS_1293	26.1.2014	E	100
11445	ASIAKAS_1300	26.1.2014	E	100
11670	ASIAKAS_1363	26.1.2014	D	70
11949	ASIAKAS_1442	26.1.2014	E	100
12268	ASIAKAS_1533	26.1.2014	C	50
12309	ASIAKAS_1546	26.1.2014	B	25
12811	ASIAKAS_1691	26.1.2014	A	10
22	ASIAKAS_3	27.1.2014	B	25
50	ASIAKAS_6	27.1.2014	A	10
456	ASIAKAS_48	27.1.2014	B	25
817	ASIAKAS_86	27.1.2014	A	10
919	ASIAKAS_97	27.1.2014	A	10
1004	ASIAKAS_106	27.1.2014	C	50
1676	ASIAKAS_176	27.1.2014	C	50
1733	ASIAKAS_182	27.1.2014	A	10
1892	ASIAKAS_199	27.1.2014	C	50
2344	ASIAKAS_246	27.1.2014	A	10
2933	ASIAKAS_309	27.1.2014	A	10
4024	ASIAKAS_423	27.1.2014	B	25
4142	ASIAKAS_435	27.1.2014	A	10
4423	ASIAKAS_464	27.1.2014	C	50
4587	ASIAKAS_481	27.1.2014	B	25
4705	ASIAKAS_493	27.1.2014	A	10
4725	ASIAKAS_495	27.1.2014	C	50
4848	ASIAKAS_507	27.1.2014	B	25
5043	ASIAKAS_527	27.1.2014	A	NA
6074	ASIAKAS_633	27.1.2014	A	10
6487	ASIAKAS_676	27.1.2014	C	50
7101	ASIAKAS_739	27.1.2014	C	50
7174	ASIAKAS_746	27.1.2014	C	50
7245	ASIAKAS_754	27.1.2014	C	50
7819	ASIAKAS_814	27.1.2014	B	25
8232	ASIAKAS_858	27.1.2014	B	25
8318	ASIAKAS_867	27.1.2014	B	25
8677	ASIAKAS_904	27.1.2014	A	10
9104	ASIAKAS_948	27.1.2014	C	50
9282	ASIAKAS_966	27.1.2014	A	10
9815	ASIAKAS_1028	27.1.2014	D	70
10007	ASIAKAS_1056	27.1.2014	C	50
10080	ASIAKAS_1067	27.1.2014	C	50
10356	ASIAKAS_1109	27.1.2014	C	50
10894	ASIAKAS_1193	27.1.2014	D	70
11092	ASIAKAS_1224	27.1.2014	D	70
11394	ASIAKAS_1286	27.1.2014	E	100
11399	ASIAKAS_1287	27.1.2014	E	100
11489	ASIAKAS_1313	27.1.2014	E	100
11648	ASIAKAS_1356	27.1.2014	E	100
11826	ASIAKAS_1407	27.1.2014	D	70
12051	ASIAKAS_1470	27.1.2014	E	100
12110	ASIAKAS_1488	27.1.2014	D	70
12244	ASIAKAS_1526	27.1.2014	D	70
12652	ASIAKAS_1645	27.1.2014	A	10
12683	ASIAKAS_1655	27.1.2014	B	25
12730	ASIAKAS_1669	27.1.2014	C	50
513	ASIAKAS_54	28.1.2014	A	10
966	ASIAKAS_102	28.1.2014	C	50
1020	ASIAKAS_108	28.1.2014	B	25
1504	ASIAKAS_158	28.1.2014	B	25
2122	ASIAKAS_223	28.1.2014	B	25
3024	ASIAKAS_319	28.1.2014	B	25
4503	ASIAKAS_472	28.1.2014	B	25
4531	ASIAKAS_475	28.1.2014	C	50
4576	ASIAKAS_480	28.1.2014	C	50
5941	ASIAKAS_619	28.1.2014	A	10
6065	ASIAKAS_632	28.1.2014	B	25
7361	ASIAKAS_766	28.1.2014	A	10
8349	ASIAKAS_870	28.1.2014	B	25
8350	ASIAKAS_870	28.1.2014	C	50
8452	ASIAKAS_881	28.1.2014	B	25
8873	ASIAKAS_924	28.1.2014	A	10
9429	ASIAKAS_981	28.1.2014	A	10
10216	ASIAKAS_1088	28.1.2014	D	70
10297	ASIAKAS_1100	28.1.2014	D	70
10895	ASIAKAS_1193	28.1.2014	C	50
11224	ASIAKAS_1244	28.1.2014	C	50
11442	ASIAKAS_1299	28.1.2014	D	70
11473	ASIAKAS_1308	28.1.2014	D	70
11652	ASIAKAS_1357	28.1.2014	E	100
11720	ASIAKAS_1378	28.1.2014	D	70
11866	ASIAKAS_1417	28.1.2014	D	70
11879	ASIAKAS_1421	28.1.2014	E	100
11924	ASIAKAS_1434	28.1.2014	E	100
12325	ASIAKAS_1551	28.1.2014	C	50
12664	ASIAKAS_1649	28.1.2014	C	50
12731	ASIAKAS_1669	28.1.2014	E	100
248	ASIAKAS_27	29.1.2014	C	50
466	ASIAKAS_49	29.1.2014	C	50
1235	ASIAKAS_130	29.1.2014	A	10
1397	ASIAKAS_147	29.1.2014	C	50
1553	ASIAKAS_163	29.1.2014	A	10
1734	ASIAKAS_182	29.1.2014	C	50
2054	ASIAKAS_216	29.1.2014	C	50
2189	ASIAKAS_230	29.1.2014	A	10
2452	ASIAKAS_258	29.1.2014	C	50
2693	ASIAKAS_283	29.1.2014	B	25
3271	ASIAKAS_345	29.1.2014	A	10
3534	ASIAKAS_372	29.1.2014	B	25
3956	ASIAKAS_416	29.1.2014	A	10
5021	ASIAKAS_525	29.1.2014	C	NA
5093	ASIAKAS_532	29.1.2014	B	NA
5363	ASIAKAS_560	29.1.2014	B	25
5575	ASIAKAS_581	29.1.2014	C	50
5638	ASIAKAS_588	29.1.2014	A	10
5976	ASIAKAS_623	29.1.2014	C	50
6258	ASIAKAS_652	29.1.2014	A	10
6663	ASIAKAS_694	29.1.2014	B	25
7591	ASIAKAS_790	29.1.2014	B	25
7610	ASIAKAS_792	29.1.2014	B	25
7820	ASIAKAS_814	29.1.2014	A	10
7864	ASIAKAS_819	29.1.2014	C	50
8276	ASIAKAS_863	29.1.2014	C	50
8843	ASIAKAS_921	29.1.2014	A	10
8942	ASIAKAS_931	29.1.2014	A	10
9493	ASIAKAS_988	29.1.2014	C	50
10150	ASIAKAS_1078	29.1.2014	C	50
10272	ASIAKAS_1096	29.1.2014	C	50
10489	ASIAKAS_1130	29.1.2014	C	50
10689	ASIAKAS_1161	29.1.2014	D	70
10690	ASIAKAS_1161	29.1.2014	C	50
11642	ASIAKAS_1354	29.1.2014	E	100
11742	ASIAKAS_1385	29.1.2014	E	100
11775	ASIAKAS_1393	29.1.2014	E	100
12606	ASIAKAS_1631	29.1.2014	C	50
61	ASIAKAS_7	30.1.2014	C	50
259	ASIAKAS_28	30.1.2014	C	50
654	ASIAKAS_69	30.1.2014	C	50
818	ASIAKAS_86	30.1.2014	B	25
1486	ASIAKAS_156	30.1.2014	B	25
1581	ASIAKAS_166	30.1.2014	A	10
1893	ASIAKAS_199	30.1.2014	C	50
3419	ASIAKAS_360	30.1.2014	A	10
3851	ASIAKAS_405	30.1.2014	A	10
4819	ASIAKAS_504	30.1.2014	A	10
5384	ASIAKAS_562	30.1.2014	C	50
6417	ASIAKAS_669	30.1.2014	C	50
6615	ASIAKAS_689	30.1.2014	B	25
7600	ASIAKAS_791	30.1.2014	A	10
8147	ASIAKAS_849	30.1.2014	C	50
8678	ASIAKAS_904	30.1.2014	B	25
9254	ASIAKAS_963	30.1.2014	C	50
9586	ASIAKAS_997	30.1.2014	B	25
9726	ASIAKAS_1015	30.1.2014	D	70
10114	ASIAKAS_1073	30.1.2014	C	50
10568	ASIAKAS_1142	30.1.2014	D	70
10574	ASIAKAS_1143	30.1.2014	D	70
11114	ASIAKAS_1227	30.1.2014	C	50
11410	ASIAKAS_1290	30.1.2014	E	100
11564	ASIAKAS_1331	30.1.2014	E	100
11732	ASIAKAS_1382	30.1.2014	D	70
11739	ASIAKAS_1384	30.1.2014	E	100
12483	ASIAKAS_1595	30.1.2014	E	100
12487	ASIAKAS_1596	30.1.2014	C	50
12541	ASIAKAS_1612	30.1.2014	B	25
127	ASIAKAS_14	31.1.2014	A	10
554	ASIAKAS_58	31.1.2014	C	50
1061	ASIAKAS_112	31.1.2014	B	25
1149	ASIAKAS_121	31.1.2014	B	25
3000	ASIAKAS_316	31.1.2014	C	50
3463	ASIAKAS_364	31.1.2014	B	25
4510	ASIAKAS_473	31.1.2014	A	10
4798	ASIAKAS_502	31.1.2014	B	25
4976	ASIAKAS_520	31.1.2014	C	50
5112	ASIAKAS_534	31.1.2014	C	50
6409	ASIAKAS_668	31.1.2014	A	10
6898	ASIAKAS_718	31.1.2014	B	25
6937	ASIAKAS_722	31.1.2014	C	50
6938	ASIAKAS_722	31.1.2014	B	25
7280	ASIAKAS_758	31.1.2014	A	10
7387	ASIAKAS_769	31.1.2014	A	10
7977	ASIAKAS_831	31.1.2014	C	50
8943	ASIAKAS_931	31.1.2014	B	25
9676	ASIAKAS_1008	31.1.2014	C	50
9859	ASIAKAS_1034	31.1.2014	D	70
10059	ASIAKAS_1064	31.1.2014	C	50
10081	ASIAKAS_1067	31.1.2014	C	50
10236	ASIAKAS_1091	31.1.2014	D	70
10610	ASIAKAS_1149	31.1.2014	D	70
10619	ASIAKAS_1150	31.1.2014	C	50
11307	ASIAKAS_1261	31.1.2014	E	100
11613	ASIAKAS_1345	31.1.2014	D	70
11854	ASIAKAS_1414	31.1.2014	E	100
